availability,time
0.0,2000-01-01T23:15:23Z
0.0,2007-04-12T09:31:32Z
0.3893249607535322,2007-04-12T09:47:10Z
0.3668639053254438,2007-04-12T10:05:39Z
0.4005602240896359,2007-04-12T10:12:41Z
0.4375821287779238,2007-04-12T10:17:02Z
0.2899931926480599,2007-04-12T10:26:25Z
0.3112913287585777,2007-04-12T10:27:17Z
0.2838817624093698,2007-04-12T10:30:10Z
0.24249642686993805,2007-04-12T11:18:49Z
0.258836129953588,2007-04-12T11:33:40Z
0.258836129953588,2007-04-12T13:46:21Z
0.258836129953588,2007-04-12T14:00:54Z
0.33998842592592593,2007-04-12T14:35:34Z
0.44714379514116875,2007-04-12T14:56:56Z
0.4902948861515491,2007-04-13T01:06:15Z
0.5157261794634598,2007-04-13T01:51:26Z
0.5073562869710299,2007-04-13T02:08:31Z
0.44815112540192925,2007-04-13T05:27:34Z
0.44582167133146744,2007-04-13T05:28:06Z
0.416453810131971,2007-04-13T07:18:02Z
0.41460055096418735,2007-04-13T07:18:32Z
0.4081994575422491,2007-04-13T10:59:16Z
0.4030062969733902,2007-04-13T14:42:43Z
0.4030062969733902,2007-04-13T14:45:45Z
0.421840354767184,2007-04-13T15:05:58Z
0.3989155693261038,2007-04-13T15:36:45Z
0.39289649910994323,2007-04-13T15:42:54Z
0.39289649910994323,2007-04-13T22:14:34Z
0.39289649910994323,2007-04-13T22:23:53Z
0.39289649910994323,2007-04-13T22:29:08Z
0.39289649910994323,2007-04-13T22:38:30Z
0.34975878704341834,2007-04-13T23:46:52Z
0.3724775419867205,2007-04-14T01:10:40Z
0.3911188075947801,2007-04-14T01:31:06Z
0.4897129186602871,2007-04-14T02:41:14Z
0.4950044983190492,2007-04-14T02:45:12Z
0.5207603127527636,2007-04-14T03:03:49Z
0.5585658914728682,2007-04-14T03:49:21Z
0.5663811155530173,2007-04-14T03:57:02Z
0.5652190432767202,2007-04-14T07:08:03Z
0.5601057294962958,2007-04-14T07:22:26Z
0.5511283878630817,2007-04-14T07:46:23Z
0.550535269575342,2007-04-14T08:41:58Z
0.5602493513068794,2007-04-14T08:57:23Z
0.559328994755797,2007-04-14T12:34:19Z
0.5585702116919582,2007-04-14T13:02:36Z
0.5589114742215108,2007-04-14T13:33:28Z
0.5556550283497463,2007-04-14T22:50:00Z
0.5475771957578953,2007-04-14T23:03:28Z
0.5408744972075122,2007-04-14T23:13:35Z
0.5284754550776349,2007-04-14T23:45:34Z
0.5298491023240445,2007-04-14T23:52:54Z
0.5309340659340659,2007-04-14T23:57:55Z
0.5309340659340659,2007-04-15T00:02:57Z
0.5401190508255448,2007-04-15T00:20:52Z
0.53954637203867,2007-04-15T00:58:08Z
0.5244358604503337,2007-04-15T01:52:35Z
0.5278242525641959,2007-04-15T01:59:01Z
0.4848223711140315,2007-04-15T02:44:19Z
0.5079749305711927,2007-04-15T03:43:19Z
0.5150154609458255,2007-04-15T04:18:28Z
0.5177232045036997,2007-04-15T04:37:30Z
0.5241292762032042,2007-04-15T04:56:38Z
0.5261218859044064,2007-04-15T05:00:42Z
0.5261218859044064,2007-04-15T05:04:03Z
0.5304010349288486,2007-04-15T05:15:33Z
0.5326253092353025,2007-04-15T05:29:33Z
0.5333606028664475,2007-04-15T05:35:56Z
0.5329497579073131,2007-04-15T05:40:40Z
0.5210228962236099,2007-04-15T07:08:03Z
0.5232909144717371,2007-04-15T07:12:43Z
0.5223325062034739,2007-04-15T07:18:34Z
0.5186468801434478,2007-04-15T08:20:12Z
0.5218940803438065,2007-04-15T08:29:34Z
0.5215988761560374,2007-04-15T08:34:10Z
0.5249381776678714,2007-04-15T09:06:57Z
0.5245590024330901,2007-04-15T10:45:55Z
0.5212400260952477,2007-04-15T11:03:10Z
0.5219845254856033,2007-04-15T15:08:38Z
0.521071322141651,2007-04-16T00:56:29Z
0.5208531499231726,2007-04-16T02:04:29Z
0.5202836431633012,2007-04-16T03:33:28Z
0.5197131316063178,2007-04-16T03:59:08Z
0.5215532213052904,2007-04-16T05:06:00Z
0.5206552280743708,2007-04-16T09:34:15Z
0.5196486747735599,2007-04-16T09:52:27Z
0.5223245000118621,2007-04-16T10:08:31Z
0.5199990552557304,2007-04-16T13:03:37Z
0.5207309492253017,2007-04-16T13:13:03Z
0.5204655130107615,2007-04-16T13:17:35Z
0.5197003815235273,2007-04-16T13:18:48Z
0.519765265808747,2007-04-16T13:28:00Z
0.5204466541314353,2007-04-16T13:29:50Z
0.5204466541314353,2007-04-16T13:32:31Z
0.5172794410496251,2007-04-16T13:50:20Z
0.5196027360028991,2007-04-16T13:57:10Z
